RPI3B+,O3,SMI,8,RGB565,262144,0.046618125,0.000305,21.450884,22.492883
RPI3B+,O3,SMI,8,RGB565,524288,0.048042468,0.000482,20.814917,21.826023
RPI3B+,O3,SMI,8,RGB565,1048576,0.048579953,0.000593,20.584623,21.584541
RPI3B+,O3,SMI,8,RGB565,8,0.243382607,0.003892,4.108757,4.308344
RPI3B+,O3,SMI,8,RGB565,16,0.159736878,0.000892,6.260295,6.564395
RPI3B+,O3,SMI,8,RGB565,32,0.110953124,0.001062,9.012815,9.450622
RPI3B+,O3,SMI,8,RGB565,64,0.088494504,0.000449,11.300137,11.849052
RPI3B+,O3,SMI,8,RGB565,128,0.077738836,0.000538,12.863583,13.488445
RPI3B+,O3,SMI,8,RGB565,256,0.064223230,0.000101,15.570690,16.327052
RPI3B+,O3,SMI,8,RGB565,512,0.050540095,0.000309,19.786271,20.747409
RPI3B+,O3,SMI,8,RGB565,1024,0.043788646,0.000899,22.836970,23.946299
RPI3B+,O3,SMI,8,RGB565,2048,0.040019842,0.000329,24.987605,26.201403
RPI3B+,O3,SMI,8,RGB565,4096,0.042102180,0.000296,23.751739,24.905504
RPI3B+,O3,SMI,8,RGB565,8192,0.045341280,0.000968,22.054958,23.126299
RPI3B+,O3,SMI,8,RGB565,16384,0.046886549,0.000316,21.328078,22.364111
RPI3B+,O3,SMI,8,RGB565,32768,0.047402494,0.000383,21.095937,22.120693
RPI3B+,O3,SMI,8,RGB565,65536,0.047429535,0.000159,21.083909,22.108081
RPI3B+,O3,SMI,8,RGB565,131072,0.048171425,0.000522,20.759195,21.767593
RPI3B+,O3,SMI,8,RGB565,262144,0.048195623,0.000409,20.748772,21.756665
RPI3B+,O3,SMI,8,RGB565,524288,0.049621446,0.000328,20.152577,21.131509
RPI3B+,O3,SMI,8,RGB565,1048576,0.049659247,0.000262,20.137236,21.115423
RPI3B+,O3,SMI,8,RGB565,8,0.247598689,0.009894,4.038794,4.234982
RPI3B+,O3,SMI,8,RGB565,16,0.154751583,0.000700,6.461969,6.775866
RPI3B+,O3,SMI,8,RGB565,32,0.108443487,0.000580,9.221393,9.669331
RPI3B+,O3,SMI,8,RGB565,64,0.090865757,0.000772,11.005246,11.539837
RPI3B+,O3,SMI,8,RGB565,128,0.079455176,0.000124,12.585712,13.197076
RPI3B+,O3,SMI,8,RGB565,256,0.066278766,0.000362,15.087788,15.820693
RPI3B+,O3,SMI,8,RGB565,512,0.052104811,0.000421,19.192086,20.124360
RPI3B+,O3,SMI,8,RGB565,1024,0.045052751,0.000272,22.196203,23.274406
RPI3B+,O3,SMI,8,RGB565,2048,0.040985053,0.000758,24.399139,25.584352
RPI3B+,O3,SMI,8,RGB565,4096,0.042749529,0.000138,23.392071,24.528364
RPI3B+,O3,SMI,8,RGB565,8192,0.044867627,0.000403,22.287784,23.370436
RPI3B+,O3,SMI,8,RGB565,16384,0.045796860,0.000413,21.835558,22.896242
RPI3B+,O3,SMI,8,RGB565,32768,0.045978213,0.000473,21.749432,22.805932
RPI3B+,O3,SMI,8,RGB565,65536,0.046072910,0.000209,21.704729,22.759058
RPI3B+,O3,SMI,8,RGB565,131072,0.046650021,0.000430,21.436218,22.477503
RPI3B+,O3,SMI,8,RGB565,262144,0.046976966,0.000813,21.287028,22.321067
RPI3B+,O3,SMI,8,RGB565,524288,0.047573523,0.000597,21.020095,22.041168
RPI3B+,O3,SMI,8,RGB565,1048576,0.048086915,0.000209,20.795678,21.805849
RPI3B+,O3,SMI,8,RGB565,8,0.245454445,0.002607,4.074076,4.271978
RPI3B+,O3,SMI,8,RGB565,16,0.159909263,0.000516,6.253546,6.557319
RPI3B+,O3,SMI,8,RGB565,32,0.110536503,0.001018,9.046785,9.486242
